date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:20:29	152235/152235	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:20:29%20GMT	https://web.archive.org/web/20221126112509cs_/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/plugins/essential-grid/public/assets/font/fontello/css/fontello.css?ver=1669401952	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509cs_/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/plugins/essential-grid/public/assets/font/fontello/css/fontello043b.css	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:20:29%20GMT	https://web.archive.org/web/20221126112509im_/https://www.funintec.org.ar/_dev/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509im_/https_/www.funintec.org.ar/_dev/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:29	9427/9427	---M--	200	added ('OK')	image/gif	date:Sun,%2029%20Mar%202026%2000:20:29%20GMT	https://web.archive.org/web/20221101223234im_/https://www.funintec.org.ar/_dev/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	C:/My%20Web%20Sites/f8/web.archive.org/web/20221101223234im_/https_/www.funintec.org.ar/_dev/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:30	152132/152132	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:20:30%20GMT	https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/et-cache/6109/et-divi-dynamic-tb-6473-6109.css?ver=1669461908	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/et-cache/6109/et-divi-dynamic-tb-6473-6109d04f.css	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:30	152140/152140	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:20:30%20GMT	https://web.archive.org/web/20221126112509cs_/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi-Space-Child/style.css?ver=1669401952	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509cs_/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi-Space-Child/style043b.css	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:20:30%20GMT	https://web.archive.org/web/20221126112509im_/https://www.funintec.org.ar/_dev/wp-content/uploads/favicon.png	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/favicon.png	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:30	2614/2614	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Mar%202026%2000:20:31%20GMT	https://web.archive.org/web/20221101224548im_/https://www.funintec.org.ar/_dev/wp-content/uploads/favicon.png	C:/My%20Web%20Sites/f8/web.archive.org/web/20221101224548im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/favicon.png	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:31	152055/152055	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:20:31%20GMT	https://web.archive.org/web/20221126112509cs_/https://www.funintec.org.ar/_dev/wp-content/et-cache/global/et-divi-customizer-global.min.css?ver=1669388986	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509cs_/https_/www.funintec.org.ar/_dev/wp-content/et-cache/global/et-divi-customizer-global.minf990.css	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:31	6476/6476	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Mar%202026%2000:47:30%20GMT	https://web-static.archive.org/_static/images/toolbar/wayback-toolbar-logo-200.png	C:/My%20Web%20Sites/f8/web-static.archive.org/_static/images/toolbar/wayback-toolbar-logo-200.png	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:31	913/913	---M--	200	added ('OK')	image/gif	date:Wed,%2004%20Mar%202026%2000:51:13%20GMT	https://web-static.archive.org/_static/images/loading.gif	C:/My%20Web%20Sites/f8/web-static.archive.org/_static/images/loading.gif	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:31	152005/152005	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:20:32%20GMT	https://web.archive.org/web/20221126112509im_/https://www.funintec.org.ar/_dev/wp-content/uploads/Cambio_Climatico_1.jpg	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/Cambio_Climatico_1.jpg	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:32	152004/152004	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:20:32%20GMT	https://web.archive.org/web/20221126112509im_/https://www.funintec.org.ar/_dev/wp-content/uploads/caratula-you-tube.jpg	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/caratula-you-tube.jpg	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:32	151989/151989	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:20:32%20GMT	https://web.archive.org/web/20221126112509im_/https://www.funintec.org.ar/_dev/wp-content/uploads/23.png	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/23.png	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:33	152183/152183	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:20:33%20GMT	https://web.archive.org/web/20221126112509js_/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=1669402252	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509js_/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/plugins/contact-form-7/includes/swv/js/index006b.js	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:33	152171/152171	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:20:33%20GMT	https://web.archive.org/web/20221126112509js_/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/plugins/contact-form-7/includes/js/index.js?ver=1669402252	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509js_/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/plugins/contact-form-7/includes/js/index006b.js	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:20:33%20GMT	https://web.archive.org/web/20221126112509js_/https://www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509js_/https_/www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery.mina7a0.js	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:34	90866/90866	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2029%20Mar%202026%2000:20:34%20GMT	https://web.archive.org/web/20230128095041js_/https://www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	C:/My%20Web%20Sites/f8/web.archive.org/web/20230128095041js_/https_/www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery.mina7a0.js	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:20:34%20GMT	https://web.archive.org/web/20221126112509js_/https://www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509js_/https_/www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery-migrate.min.19d617.delayed	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:34	12564/12564	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2029%20Mar%202026%2000:20:35%20GMT	https://web.archive.org/web/20221027193147js_/https://www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/f8/web.archive.org/web/20221027193147js_/https_/www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:20:35%20GMT	https://web.archive.org/web/20221126112509js_/https://www.funintec.org.ar/_dev/wp-includes/js/jquery/ui/effect.min.js?ver=1.13.2	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509js_/https_/www.funintec.org.ar/_dev/wp-includes/js/jquery/ui/effect.min3f14.js	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:35	18520/18520	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2029%20Mar%202026%2000:20:35%20GMT	https://web.archive.org/web/20230128104627js_/https://www.funintec.org.ar/_dev/wp-includes/js/jquery/ui/effect.min.js?ver=1.13.2	C:/My%20Web%20Sites/f8/web.archive.org/web/20230128104627js_/https_/www.funintec.org.ar/_dev/wp-includes/js/jquery/ui/effect.min3f14.js	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:36	152029/152029	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:20:35%20GMT	https://web.archive.org/web/20221126112509js_/https://www.funintec.org.ar/_dev/wp-content/themes/Divi/js/scripts.min.js?ver=4.19.1	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509js_/https_/www.funintec.org.ar/_dev/wp-content/themes/Divi/js/scripts.min0349.js	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:36	152118/152118	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:20:36%20GMT	https://web.archive.org/web/20221126112509js_/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi/js/smoothscroll.js?ver=1669401952	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509js_/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi/js/smoothscroll043b.js	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:36	152261/152261	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:20:36%20GMT	https://web.archive.org/web/20221126112509js_/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids.js?ver=1669401952	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509js_/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids043b.js	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:36	152145/152145	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:20:37%20GMT	https://web.archive.org/web/20221126112509js_/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi/core/admin/js/common.js?ver=1669401952	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509js_/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi/core/admin/js/common043b.js	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:20:37%20GMT	https://web.archive.org/web/20221126112509js_/https://www.funintec.org.ar/_dev/wp-content/plugins/essential-grid/public/assets/js/rbtools.min.js?ver=6.5.14	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509js_/https_/www.funintec.org.ar/_dev/wp-content/plugins/essential-grid/public/assets/js/rbtools.min097f.js	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:37	130009/130009	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2029%20Mar%202026%2000:20:37%20GMT	https://web.archive.org/web/20221103184113js_/https://www.funintec.org.ar/_dev/wp-content/plugins/essential-grid/public/assets/js/rbtools.min.js?ver=6.5.14	C:/My%20Web%20Sites/f8/web.archive.org/web/20221103184113js_/https_/www.funintec.org.ar/_dev/wp-content/plugins/essential-grid/public/assets/js/rbtools.min097f.js	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:20:37%20GMT	https://web.archive.org/web/20221126112509js_/https://www.funintec.org.ar/_dev/wp-content/plugins/essential-grid/public/assets/js/esg.min.js?ver=3.0.16	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509js_/https_/www.funintec.org.ar/_dev/wp-content/plugins/essential-grid/public/assets/js/esg.min952b.js	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:38	157627/157627	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2029%20Mar%202026%2000:20:38%20GMT	https://web.archive.org/web/20221101084731js_/https://www.funintec.org.ar/_dev/wp-content/plugins/essential-grid/public/assets/js/esg.min.js?ver=3.0.16	C:/My%20Web%20Sites/f8/web.archive.org/web/20221101084731js_/https_/www.funintec.org.ar/_dev/wp-content/plugins/essential-grid/public/assets/js/esg.min952b.js	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:38	152008/152008	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:20:38%20GMT	https://web.archive.org/web/20221126112509im_/https://www.funintec.org.ar/_dev/wp-content/uploads/ambiente-desarrollo-2.png	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/ambiente-desarrollo-2.png	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:20:39%20GMT	https://web.archive.org/web/20221126112509im_/https://www.funintec.org.ar/_dev/wp-content/uploads/futuros-alterados-trama.png	C:/My%20Web%20Sites/f8/web.archive.org/web/20221126112509im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/futuros-alterados-trama.png	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:39	25171/25171	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Mar%202026%2000:20:39%20GMT	https://web.archive.org/web/20221027190751im_/https://www.funintec.org.ar/_dev/wp-content/uploads/futuros-alterados-trama.png	C:/My%20Web%20Sites/f8/web.archive.org/web/20221027190751im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/futuros-alterados-trama.png	(from https://web.archive.org/web/20221126112509/https://www.funintec.org.ar/videos-ambiente-y-desarrollo/)
21:20:40	35/35	---M--	200	added ('OK')	image/gif	etag:%226477b41d-23%22	http://athena.archive.org/0.gif	C:/My%20Web%20Sites/f8/athena.archive.org/0.gif	(from http://archive.org/includes/athena.js)
